,Date,Name,Symbol,Market Cap,Price,Circulating Supply,% 1h,% 24h,% 7d
429,2014-02-23,XRP,XRP,8.580474087361263e-05,2.1595894786050572e-07,1.3266174389337374e-05,0.598826714801444,-0.91,0.00967582891655368
430,2014-02-23,Peercoin,PPC,5.894484359603991e-05,5.4828193149607024e-05,3.546085442276509e-08,0.6146209386281588,3.23,0.009495342571886391
431,2014-02-23,Dogecoin,DOGE,4.5031379750296147e-05,1.6543945249968338e-08,9.060969515329104e-05,0.6046931407942239,-7.2,0.00781703967177898
432,2014-02-23,Nxt,NXT,3.622127121195517e-05,7.1376047634558e-07,1.6964912182718786e-06,0.5780685920577617,-6.12,0.008493863464281312
433,2014-02-23,Omni,OMNI,2.7177777591610423e-05,0.0008650895495212196,5.867609256438948e-10,0.5780685920577617,12.84,0.00870956665668856
434,2014-02-23,Namecoin,NMC,2.0731735721588685e-05,5.043615657190008e-05,1.3299894516739331e-08,0.5949909747292419,4.22,0.009380887816731524
435,2014-02-23,BitShares PTS,PTS,1.740341321599108e-05,0.00022345688382812323,2.14554169375551e-09,0.5782942238267148,-3.24,0.015993951506400664
436,2014-02-23,Quark,QRK,1.0861639849701136e-05,8.681055855717322e-07,4.197122052028415e-07,0.5997292418772563,-0.16,0.00848726030533007
437,2014-03-02,Bitcoin,BTC,0.004973539650763419,0.007847488459908316,2.06903751907712e-08,0.6283844765342961,-1.35,0.008775598246200982
438,2014-03-02,Litecoin,LTC,0.00023784140661541232,0.00017859726988410078,4.3981611643580307e-08,0.5712996389891697,-6.75,0.0077080875490834816
439,2014-03-02,Auroracoin,AUR,0.00018438139658641666,0.00034233486077978276,1.751986344121992e-08,0.6802797833935018,57.39,0.009526157313658854
440,2014-03-02,XRP,XRP,7.539399808573891e-05,1.8974411096196757e-07,1.3266174389337374e-05,0.6256768953068592,-1.56,0.008267155006955327
441,2014-03-02,Peercoin,PPC,4.542472342594463e-05,4.221983790546521e-05,3.550086532331468e-08,0.5830324909747292,-9.11,0.007146819038227888
